orgid,pulseid,manager,q1_s,q2_s,q3_s,q4_s,q5_s,q6_s,q7_s,q8_s,q9_s,q10_s,gender,ethnic,los,wave,group,stratum,sector,female_mgr,progress,num_managers,org_nor
esorg122,espulse4224,No,8,Agree,Agree,Neither agree nor disagree,Disagree,Strongly Disagree,Agree,Neither agree nor disagree,Agree,Agree,Female,Other,3,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4225,No,10,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Female,Other,2,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4226,No,6,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Don't know,Don't know,Disagree,Male,Other,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4227,No,8,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Female,British,9,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4228,No,10,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Female,Indian,0,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4229,No,8,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,5,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4230,No,1,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Neither agree nor disagree,Agree,Strongly Disagree,Male,British,1,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4231,No,8,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Male,British,2,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4232,No,6,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Female,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4233,Yes,10,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Female,British,2,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4234,No,8,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Male,Pakistani,1,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4235,No,7,Strongly Agree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,21,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4236,No,8,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Female,British,3,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4237,No,1,Agree,Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Female,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4238,Yes,10,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Male,British,6,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4239,No,7,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Female,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4240,No,6,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Male,British,2,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4241,No,9,Agree,Agree,Neither agree nor disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Female,Other,2,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4242,No,10,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Female,British,7,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4243,No,8,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Female,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4244,No,4,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Female,Other,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4245,No,10,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Female,British,0,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4246,No,10,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,21,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4247,No,4,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,Female,African,4,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4248,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,0,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4249,No,9,Strongly Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Don't know,Agree,Strongly Agree,Strongly Agree,Male,British,7,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4250,No,7,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Female,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4251,No,6,Disagree,Neither agree nor disagree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Female,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4252,Yes,5,Strongly Agree,Agree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Female,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4253,No,8,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Don't know,Agree,Agree,Strongly Agree,Male,Other,4,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4254,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,Other,1,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4255,No,9,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Male,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4256,No,7,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Female,British,8,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4257,No,9,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Female,British,3,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4258,Yes,1,Agree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Female,British,1,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4259,Yes,10,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,5,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4260,No,7,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Female,British,19,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4261,No,8,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Agree,Agree,Agree,Female,British,4,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4262,No,8,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Female,British,5,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4263,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,Other,5,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4264,No,2,Neither agree nor disagree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Female,British,5,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4265,Yes,8,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Female,British,0,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4266,Yes,9,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Female,British,4,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4267,Yes,9,Agree,Disagree,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,Agree,Agree,Male,British,10,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4268,Yes,10,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Male,British,11,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4269,Yes,4,Agree,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Female,Other,17,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4270,Yes,7,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Male,British,4,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4271,Yes,5,Agree,Agree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Female,Any other black background,18,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4272,No,5,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Female,Other,1,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4273,No,10,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Female,British,4,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4274,No,9,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Female,British,9,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4275,No,8,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Female,British,13,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4276,No,10,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,Chinese,1,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4277,Yes,7,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Female,British,10,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4278,Yes,9,Agree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Male,British,5,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4279,No,7,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Female,British,5,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4280,No,8,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Female,British,4,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4281,No,8,Don't know,Don't know,Disagree,Don't know,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Female,British,4,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4282,Yes,8,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Agree,Female,British,11,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4283,No,7,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Don't know,Disagree,Neither agree nor disagree,Neither agree nor disagree,Female,British,5,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4284,No,7,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,British,4,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4285,No,6,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Female,British,4,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4286,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,0,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4287,No,8,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Female,British,4,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4288,Yes,9,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Female,British,11,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4289,Yes,10,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Male,British,11,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4290,No,5,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Female,British,4,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4291,No,7,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Neither agree nor disagree,Female,British,19,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4292,No,8,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Female,British,0,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4293,No,7,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,2,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4294,No,10,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4295,No,6,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Female,British,5,1,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4296,No,8,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Male,British,2,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4297,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,1,2,Treatment,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4298,Yes,10,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Female,British,11,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4299,No,6,Agree,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Male,British,9,1,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4300,Yes,7,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Agree,Agree,Agree,Female,British,11,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg122,espulse4301,Yes,8,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Female,British,12,2,Control,1,122Travel,0.63999999,0.79,30,620
esorg123,espulse4302,No,5,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Strongly Disagree,Male,White and Asian,4,2,Control,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4303,No,7,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Female,Irish,6,2,Control,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4304,No,6,Disagree,Agree,Disagree,Disagree,Strongly Agree,Don't know,Disagree,Disagree,Disagree,Female,British,5,2,Control,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4305,No,7,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Female,British,6,2,Control,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4306,No,10,Agree,Agree,Agree,Don't know,Strongly Agree,Don't know,Agree,Strongly Agree,Agree,Female,British,4,2,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4307,No,6,Strongly Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Female,Irish,4,1,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4308,No,6,Agree,Strongly Disagree,Disagree,Don't know,Strongly Disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Disagree,Female,African,0,1,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4309,No,6,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Female,Irish,4,2,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4310,Yes,8,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Female,British,5,1,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4311,No,8,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Female,Irish,1,1,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4312,No,6,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Female,Irish,5,2,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4313,No,6,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Don't know,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Male,Irish,1,2,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4314,No,8,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Female,British,5,1,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4315,No,7,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Male,British,21,2,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4316,No,7,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,Irish,4,2,Treatment,1,123Healthcare,0.89999998,0.95,10,140
esorg123,espulse4317,No,10,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Female,British,3,2,Treatment,1,123Healthcare,0.89999998,0.95,10,140
